station,year,month,day,rain,rel_hum,tmax,tmin
Kankan,2004,8,19,44.3,76,32,22.5
Kankan,2004,8,20,19.7,85,30.6,21.4
Kankan,2004,8,21,0,78,31.5,22
Kankan,2004,8,22,0,77,31,22
Kankan,2004,8,23,42.7,81,32,21.7
Kankan,2004,8,24,3,88,29,20.5
Kankan,2004,8,25,22.2,85,31,19
Kankan,2004,8,26,12.1,80,31,20
Kankan,2004,8,27,14.3,88,28,19.5
Kankan,2004,8,28,0,85,30.5,19.2
Kankan,2004,8,29,0.3,88,29.7,18.5
Kankan,2004,8,30,24.4,86,31,19
Kankan,2004,8,31,3.2,84,29,19.5
Kankan,2004,9,1,34.5,88,31.6,19
Kankan,2004,9,2,1.6,84,32,20.5
Kankan,2004,9,3,5.4,85,31.2,20
Kankan,2004,9,4,4.2,77,31.7,19
Kankan,2004,9,5,11.7,78,32,20
Kankan,2004,9,6,0,78,31.5,19.5
Kankan,2004,9,7,0.9,77,31,18.9
Kankan,2004,9,8,13.5,83,31,19.6
Kankan,2004,9,9,4,87,31.5,19.7
Kankan,2004,9,10,3.2,79,32,21.5
Kankan,2004,9,11,5.7,77,32.5,21.5
Kankan,2004,9,12,0,76,32,20
Kankan,2004,9,13,17.1,81,32,19.5
Kankan,2004,9,14,0,82,29.5,20
Kankan,2004,9,15,32,89,25.9,19.8
Kankan,2004,9,16,0,74,31,20.6
Kankan,2004,9,17,0,77,32.5,22
Kankan,2004,9,18,4.5,79,31.5,22
Kankan,2004,9,19,26.3,73,32.5,19.2
Kankan,2004,9,20,11.3,82,30.5,20
Kankan,2004,9,21,11.7,87,22,19
Kankan,2004,9,22,0,77,31.5,19
Kankan,2004,9,23,3.4,85,29,21
Kankan,2004,9,24,151.9,77,30.5,19
Kankan,2004,9,25,1.7,87,30.3,18.5
Kankan,2004,9,26,1.7,78,32.5,18.5
Kankan,2004,9,27,0,75,32.5,20
Kankan,2004,9,28,4.1,74,32.5,19.5
Kankan,2004,9,29,0,77,32,20.5
Kankan,2004,9,30,0,68,33.5,20
Kankan,2004,10,1,1.1,76,32.2,20.5
Kankan,2004,10,2,0,76,32.5,21.5
Kankan,2004,10,3,0,69,32.5,21.5
Kankan,2004,10,4,14.3,76,33.5,21.2
Kankan,2004,10,5,0,72,33.6,20.2
Kankan,2004,10,6,0,72,33.6,22.5
Kankan,2004,10,7,0,74,33,22
Kankan,2004,10,8,0,69,33,22.5
Kankan,2004,10,9,13.6,78,33.6,22.5
Kankan,2004,10,10,0,75,33.4,22.1
Kankan,2004,10,11,0,74,33.6,22.5
Kankan,2004,10,12,0,74,32.7,22.5
Kankan,2004,10,13,0,74,33,22
Kankan,2004,10,14,8.1,69,33.5,21.5
Kankan,2004,10,15,21.7,75,33,22
Kankan,2004,10,16,0,74,32.6,20.2
Kankan,2004,10,17,0,72,32.5,21
Kankan,2004,10,18,0,68,33,21
Kankan,2004,10,19,0,75,32.5,22
Kankan,2004,10,20,0,67,35.5,21.5
Kankan,2004,10,21,0,60,33.5,21.5
Kankan,2004,10,22,14.9,71,33.5,21
Kankan,2004,10,23,0,75,33,20
Kankan,2004,10,24,0,70,32,19.5
Kankan,2004,10,25,0,72,34,22
Kankan,2004,10,26,0,70,35.5,21.3
Kankan,2004,10,27,0,69,33.5,21
Kankan,2004,10,28,7.2,77,31,21.5
Kankan,2004,10,29,0,65,34,19.5
Kankan,2004,10,30,0,66,34.6,20
Kankan,2004,10,31,0,69,34.5,20.5
Kankan,2004,11,1,0,66,36,20.8
Kankan,2004,11,2,7.1,79,34,20.5
Kankan,2004,11,3,0,71,33,20.5
Kankan,2004,11,4,38,81,34.2,19.5
Kankan,2004,11,5,4.1,81,32,19.5
Kankan,2004,11,6,20.3,80,30.5,21
Kankan,2004,11,7,0,76,32,20
Kankan,2004,11,8,0,74,31.7,20
Kankan,2004,11,9,0,73,33.5,21.5
Kankan,2004,11,10,0,68,34,22
Kankan,2004,11,11,0,66,32.5,18
Kankan,2004,11,12,0,72,34,18.5
Kankan,2004,11,13,0,71,34.5,18.6
Kankan,2004,11,14,0,72,33.2,18.5
Kankan,2004,11,15,0,67,33,18.6
Kankan,2004,11,16,0,63,33,18
Kankan,2004,11,17,0,59,34.2,17.5
Kankan,2004,11,18,0,57,34,17.5
Kankan,2004,11,19,0,57,34,17
Kankan,2004,11,20,0,57,33.5,16.2
Kankan,2004,11,21,0,61,33.5,16.5
Kankan,2004,11,22,0,62,33.5,16.8
Kankan,2004,11,23,0,59,34.6,17.5
Kankan,2004,11,24,0,68,34.6,17
Kankan,2004,11,25,0,68,35.5,18
Kankan,2004,11,26,0,65,34.5,18
Kankan,2004,11,27,0,56,34.6,16
Kankan,2004,11,28,0,60,34,15.5
Kankan,2004,11,29,0,57,34.8,16
Kankan,2004,11,30,0,58,34.5,16
Kankan,2004,12,1,0,58,34.5,15.5
Kankan,2004,12,2,0,65,34,19.4
Kankan,2004,12,3,0,67,34.5,19.5
Kankan,2004,12,4,0,63,34.5,20.5
Kankan,2004,12,5,0,67,34.5,19.7
Kankan,2004,12,6,0,64,34.5,19.5
Kankan,2004,12,7,0,66,34.5,20.5
Kankan,2004,12,8,0,60,34.5,19.1
Kankan,2004,12,9,0,56,34.5,17
Kankan,2004,12,10,0,58,34.5,16.5
Kankan,2004,12,11,0,61,34,16.5
Kankan,2004,12,12,0,55,34.6,18.8
Kankan,2004,12,13,0,67,33,19
Kankan,2004,12,14,0,64,34.5,18.5
Kankan,2004,12,15,0,69,34,21.5
Kankan,2004,12,16,0,65,34,20.9
Kankan,2004,12,17,0,67,34.5,21.3
Kankan,2004,12,18,0,55,35.5,19.8
Kankan,2004,12,19,0,65,35.5,19.5
Kankan,2004,12,20,0,59,35,17.5
Kankan,2004,12,21,0,67,35,17.5
Kankan,2004,12,22,0,67,35,20
Kankan,2004,12,23,0,64,35.5,19
Kankan,2004,12,24,0,61,36.5,20
Kankan,2004,12,25,0,64,36.5,20
Kankan,2004,12,26,0,61,34.5,18.5
Kankan,2004,12,27,0,62,34.5,22
Kankan,2004,12,28,0,59,35.5,19.8
Kankan,2004,12,29,0,52,36,18.5
Kankan,2004,12,30,0,52,35.5,18.2
Kankan,2004,12,31,0,52,32.5,16.8
Kankan,2005,1,1,0,51,33,16.8
Kankan,2005,1,2,0,40,33,15.5
Kankan,2005,1,3,0,48,34,14
Kankan,2005,1,4,0,44,33,13.5
Kankan,2005,1,5,0,49,32.5,13
Kankan,2005,1,6,0,55,33,13.5
Kankan,2005,1,7,0,48,32,13
Kankan,2005,1,8,0,39,32,13
Kankan,2005,1,9,0,37,32.5,13.1
Kankan,2005,1,10,0,42,32,13
Kankan,2005,1,11,0,44,31,12.5
Kankan,2005,1,12,0,50,29.5,12.5
Kankan,2005,1,13,0,53,29,12.5
Kankan,2005,1,14,0,47,32,12.5
Kankan,2005,1,15,0,48,33.2,12.4
Kankan,2005,1,16,0,38,34.6,14.8
Kankan,2005,1,17,0,44,34.7,15.4
Kankan,2005,1,18,0,42,35,15.5
Kankan,2005,1,19,0,41,33.6,15.5
Kankan,2005,1,20,0,47,33.5,14
Kankan,2005,1,21,0,48,34,13.5
Kankan,2005,1,22,0,49,35,13.5
Kankan,2005,1,23,0,44,36,13.5
Kankan,2005,1,24,0,51,36.5,15.5
Kankan,2005,1,25,0,58,35,15.7
Kankan,2005,1,26,0,54,34,20
Kankan,2005,1,27,0,44,35.5,18.5
Kankan,2005,1,28,0,52,36,20
Kankan,2005,1,29,0,52,35.5,18.2
Kankan,2005,1,30,3.5,45,35.5,23
Kankan,2005,1,31,1.6,63,33.5,19.3
Kankan,2005,2,1,0,52,36,19
Kankan,2005,2,2,0,50,38,19
Kankan,2005,2,3,0,48,37,20
Kankan,2005,2,4,0,46,34.9,19.4
Kankan,2005,2,5,0,47,35.5,20
Kankan,2005,2,6,0,42,35.5,14.5
Kankan,2005,2,7,0,35,35.5,19.5
Kankan,2005,2,8,0,38,34.3,18.3
Kankan,2005,2,9,0,37,33.5,17.5
Kankan,2005,2,10,0,38,35.5,18
Kankan,2005,2,11,0,40,36,22
Kankan,2005,2,12,0,41,37.6,20.5
Kankan,2005,2,13,0,45,37.5,19.9
Kankan,2005,2,14,0,57,38,23.8
Kankan,2005,2,15,0,37,36.4,23
Kankan,2005,2,16,0,45,39,24.6
Kankan,2005,2,17,0,52,35,22.5
Kankan,2005,2,18,0,59,38.2,23.1
Kankan,2005,2,19,0,66,39,25.5
Kankan,2005,2,20,0,62,35.5,24.5
Kankan,2005,2,21,0,66,35.5,24.1
Kankan,2005,2,22,0,61,37,22
Kankan,2005,2,23,0,55,38,21.5
Kankan,2005,2,24,0,56,38.5,21.5
Kankan,2005,2,25,0,57,36,25
Kankan,2005,2,26,0,56,38.5,24.5
Kankan,2005,2,27,0,66,33,24.5
Kankan,2005,2,28,0,70,36,24.5
Kankan,2005,3,1,0,62,38.5,24.5
Kankan,2005,3,2,0,66,37,23.5
Kankan,2005,3,3,0,67,37,23
Kankan,2005,3,4,0,65,38,24
Kankan,2005,3,5,0,62,38,23
Kankan,2005,3,6,0,64,38.4,24
Kankan,2005,3,7,0,56,38.8,24
Kankan,2005,3,8,0,60,39,22
Kankan,2005,3,9,2.3,65,35.2,23
Kankan,2005,3,10,0,45,39.5,21.5
Kankan,2005,3,11,0,45,39.5,22
Kankan,2005,3,12,0,48,39.5,21.5
Kankan,2005,3,13,0,44,39.5,21
Kankan,2005,3,14,0,56,37.5,21
Kankan,2005,3,15,0,52,37.5,21.5
Kankan,2005,3,16,0,43,39.5,21
Kankan,2005,3,17,0,88,39.5,21
Kankan,2005,3,18,0,52,38.8,21.5
Kankan,2005,3,19,0,44,39.8,20
Kankan,2005,3,20,0,45,39.5,20
Kankan,2005,3,21,0,50,38.8,24
Kankan,2005,3,22,0,43,38.5,21
Kankan,2005,3,23,0,43,39.5,20
Kankan,2005,3,24,0,49,38.5,20
Kankan,2005,3,25,0,47,39.5,18.5
Kankan,2005,3,26,0,43,39.5,18.5
Kankan,2005,3,27,0,51,39,18.5
Kankan,2005,3,28,0,51,38,18
Kankan,2005,3,29,0,63,37.5,18.5
Kankan,2005,3,30,0,51,39,19.5
Kankan,2005,3,31,0,56,39.5,19.5
Kankan,2005,4,1,0,59,39,19
Kankan,2005,4,2,0,61,36,19
Kankan,2005,4,3,0,64,39.5,19.5
Kankan,2005,4,4,0.2,58,38.5,18
Kankan,2005,4,5,2,59,37.5,19.5
Kankan,2005,4,6,0,56,38,19
Kankan,2005,4,7,0,58,38.5,23.8
Kankan,2005,4,8,0,61,37.5,22.5
Kankan,2005,4,9,0,65,38.5,22.5
Kankan,2005,4,10,0,57,39.4,22.3
Kankan,2005,4,11,0,56,39.5,22.5
Kankan,2005,4,12,10.4,61,38.8,23
Kankan,2005,4,13,0,73,35,22.5
Kankan,2005,4,14,3,75,38,22.5
Kankan,2005,4,15,0,63,38.6,23
Kankan,2005,4,16,0,58,39.2,21.8
Kankan,2005,4,17,0,57,39,25
Kankan,2005,4,18,0,55,39.5,25
Kankan,2005,4,19,0,46,38,21.8
Kankan,2005,4,20,0,48,38.5,25
Kankan,2005,4,21,0,52,37.5,25
Kankan,2005,4,22,0,46,38.5,24
Kankan,2005,4,23,0,58,37.5,23.5
Kankan,2005,4,24,0,61,34.5,23.5
Kankan,2005,4,25,3.2,65,37,23.7
Kankan,2005,4,26,0,64,37,23
Kankan,2005,4,27,28,56,37,23
Kankan,2005,4,28,0,70,35.6,22
Kankan,2005,4,29,0,66,36,23.5
Kankan,2005,4,30,0,59,37.5,23
Kankan,2005,5,1,0,63,38,24.8
Kankan,2005,5,2,0,63,38.6,23.2
Kankan,2005,5,3,0,67,38.5,23.5
Kankan,2005,5,4,0,72,37,20
Kankan,2005,5,5,3.3,64,37,23.6
Kankan,2005,5,6,0,72,36,21
Kankan,2005,5,7,0,68,34.7,20.9
Kankan,2005,5,8,0,72,34.5,21
Kankan,2005,5,9,12.3,86,28,22.5
Kankan,2005,5,10,0,74,33.6,21
Kankan,2005,5,11,0,70,34,21.5
Kankan,2005,5,12,10.2,71,36.5,23
Kankan,2005,5,13,0,96,30.7,22.9
Kankan,2005,5,14,0,68,36.6,24.1
Kankan,2005,5,15,5.9,60,36.5,23.5
Kankan,2005,5,16,0,76,33.5,22.2
Kankan,2005,5,17,0,77,34.5,23
Kankan,2005,5,18,23.3,72,35.5,23.5
Kankan,2005,5,19,0,78,33.7,21.5
Kankan,2005,5,20,0,72,34.7,21.5
Kankan,2005,5,21,34,71,34.5,23.5
Kankan,2005,5,22,1.4,73,33.5,20
Kankan,2005,5,23,0,75,34,21
Kankan,2005,5,24,0,69,35,24
Kankan,2005,5,25,0,63,33.5,23.4
Kankan,2005,5,26,0,68,34,24
Kankan,2005,5,27,0,68,34,23.5
Kankan,2005,5,28,65.4,70,34.5,22.9
Kankan,2005,5,29,2.8,85,29.5,21
Kankan,2005,5,30,13.2,76,32.5,22
Kankan,2005,5,31,0.8,77,31.2,16.2
Kankan,2005,6,1,0,72,32.2,23.5
Kankan,2005,6,2,0,76,32,23.5
Kankan,2005,6,3,7.5,82,27.7,20.6
Kankan,2005,6,4,16.1,80,30.5,21.7
Kankan,2005,6,5,4,79,30.2,21.6
Kankan,2005,6,6,0,71,33.2,21.2
Kankan,2005,6,7,0,83,33.5,21.5
Kankan,2005,6,8,0,74,33,22.5
Kankan,2005,6,9,0,67,32.5,21.5
Kankan,2005,6,10,4,80,32,23
Kankan,2005,6,11,0,77,32,21
Kankan,2005,6,12,3.3,71,33,21
Kankan,2005,6,13,0,77,32,20.5
Kankan,2005,6,14,5.6,86,31.6,21
Kankan,2005,6,15,8.4,63,32,20.5
Kankan,2005,6,16,0,82,32.5,19.1
Kankan,2005,6,17,0,74,34,19
Kankan,2005,6,18,0,74,32.7,18.9
Kankan,2005,6,19,7.5,74,32.3,23
Kankan,2005,6,20,0,85,30.5,20.5
Kankan,2005,6,21,3.2,75,32.6,21.1
Kankan,2005,6,22,0,79,33.5,20.3
Kankan,2005,6,23,7,78,32,21
Kankan,2005,6,24,34.4,76,32.6,21
Kankan,2005,6,25,9,88,28.5,20.5
Kankan,2005,6,26,0,80,30,20
Kankan,2005,6,27,12.1,78,30.5,19
Kankan,2005,6,28,0,77,29.5,21
Kankan,2005,6,29,0,76,31,21
Kankan,2005,6,30,21.5,73,32.5,20.5
Kankan,2005,7,1,0,72,31,20.5
Kankan,2005,7,2,4.5,76,32,20.5
Kankan,2005,7,3,0,82,31.5,19.9
Kankan,2005,7,4,0,81,31.5,20
Kankan,2005,7,5,0.3,74,33,21
Kankan,2005,7,6,5.1,75,32,20.5
Kankan,2005,7,7,0,81,30,20
Kankan,2005,7,8,0,72,32,21
Kankan,2005,7,9,24.2,86,26.2,19.5
Kankan,2005,7,10,0,83,28.5,21
Kankan,2005,7,11,0,79,30.7,21
Kankan,2005,7,12,0,78,29.5,21.2
Kankan,2005,7,13,0,71,30.2,22
Kankan,2005,7,14,37.5,88,32,21.5
Kankan,2005,7,15,7.5,78,29.5,21
Kankan,2005,7,16,1.3,75,31.5,22
Kankan,2005,7,17,30.3,91,32,22
Kankan,2005,7,18,4.5,86,28.5,20.6
Kankan,2005,7,19,37.5,80,30,21.5
Kankan,2005,7,20,3.5,87,29,20
Kankan,2005,7,21,0.9,85,29.6,20.1
Kankan,2005,7,22,0,79,30.5,20.8
Kankan,2005,7,23,0,75,32,22.5
Kankan,2005,7,24,9.2,86,28.6,21.1
Kankan,2005,7,25,3.5,84,31,22
Kankan,2005,7,26,0,85,30,20
Kankan,2005,7,27,0,78,30.5,19
Kankan,2005,7,28,0,75,29.5,21
Kankan,2005,7,29,19.3,80,32,21
Kankan,2005,7,30,0,79,32.5,20.5
Kankan,2005,7,31,2,79,31.8,22
Kankan,2005,8,1,0,77,31,22.2
Kankan,2005,8,2,0.6,85,31.5,21.8
Kankan,2005,8,3,11.1,74,32.5,21.5
Kankan,2005,8,4,32.6,81,29.5,18
Kankan,2005,8,5,12.3,88,31.5,20.6
Kankan,2005,8,6,0,77,31.5,21
Kankan,2005,8,7,0,77,32.5,21
Kankan,2005,8,8,18,78,32.5,20.8
Kankan,2005,8,9,134.9,82,29.6,21
Kankan,2005,8,10,28.4,84,29.5,21
Kankan,2005,8,11,48.6,73,31.4,21
Kankan,2005,8,12,31.1,80,28.5,21
Kankan,2005,8,13,1.1,83,28.5,19.5
Kankan,2005,8,14,3.1,77,30,19.5
Kankan,2005,8,15,3,76,31.5,21.4
Kankan,2005,8,16,3.7,77,31.5,21.3
Kankan,2005,8,17,38.1,79,30.5,21.5
Kankan,2005,8,18,25.2,87,28.7,20.2
Kankan,2005,8,19,0.1,81,29.7,21.3
Kankan,2005,8,20,3.7,84,31,21
Kankan,2005,8,21,71.1,87,29.5,20.5
Kankan,2005,8,22,0,79,30.8,21.5
Kankan,2005,8,23,5,82,31.6,20.6
Kankan,2005,8,24,0,76,29.6,21.5
Kankan,2005,8,25,0,73,32.5,21.5
Kankan,2005,8,26,26.1,74,34,22.5
Kankan,2005,8,27,0,81,29.5,21
Kankan,2005,8,28,28.3,72,32.1,22
Kankan,2005,8,29,12.4,85,31,19
Kankan,2005,8,30,2.9,80,30,19
Kankan,2005,8,31,0.1,82,30.5,19
Kankan,2005,9,1,0,78,30.5,20.5
Kankan,2005,9,2,36.1,82,31.5,21
Kankan,2005,9,3,0.7,89,27.2,20
Kankan,2005,9,4,0,77,31.5,20.8
Kankan,2005,9,5,0,76,33.5,20.9
Kankan,2005,9,6,41.1,88,24.5,18.5
Kankan,2005,9,7,3.5,78,30,20.5
Kankan,2005,9,8,25.2,76,32,21.5
Kankan,2005,9,9,0,81,32,19.5
Kankan,2005,9,10,28.7,83,33,19.5
Kankan,2005,9,11,0,79,32.5,19.5
Kankan,2005,9,12,4.5,84,29.6,19.5
Kankan,2005,9,13,0,78,31.5,20.1
Kankan,2005,9,14,0,77,31.2,20.1
Kankan,2005,9,15,0,73,33.5,22.7
Kankan,2005,9,16,2.9,70,33,22.4
Kankan,2005,9,17,0,71,33,21.5
Kankan,2005,9,18,0,74,32.1,21.5
Kankan,2005,9,19,0.3,73,34.5,21.7
Kankan,2005,9,20,24.1,70,32.5,21.5
Kankan,2005,9,21,13.9,72,31,20.4
Kankan,2005,9,22,29.1,69,32,21
Kankan,2005,9,23,0,75,31.5,20
Kankan,2005,9,24,15.8,79,28.5,20.5
Kankan,2005,9,25,39.3,74,31,20.9
Kankan,2005,9,26,4.5,87,28.7,21.4
Kankan,2005,9,27,4.2,88,31.5,21
Kankan,2005,9,28,77.7,84,32.5,21
Kankan,2005,9,29,32.7,83,30,20.2
Kankan,2005,9,30,0,82,31.5,20.3
Kankan,2005,10,1,2.5,74,33.5,22.6
Kankan,2005,10,2,0,76,32.7,19.8
Kankan,2005,10,3,0,77,32,22.6
Kankan,2005,10,4,0,86,28.7,23.6
Kankan,2005,10,5,0,81,30,22.5
Kankan,2005,10,6,0,77,33,22.2
Kankan,2005,10,7,0,71,32.8,22.5
Kankan,2005,10,8,9.8,67,32.5,21.4
Kankan,2005,10,9,0.1,74,32,21
Kankan,2005,10,10,3.1,73,32.7,20.3
Kankan,2005,10,11,0,77,31.6,20.8
Kankan,2005,10,12,0,67,33.5,22.1
Kankan,2005,10,13,11,71,34,21.4
Kankan,2005,10,14,0,75,32.7,21
Kankan,2005,10,15,0,73,33.7,22.5
Kankan,2005,10,16,0,68,33.5,22.2
Kankan,2005,10,17,0,65,33.5,21
Kankan,2005,10,18,0.6,65,34.5,21.2
Kankan,2005,10,19,0,73,33.5,22
Kankan,2005,10,20,0,72,33.5,21
Kankan,2005,10,21,0,68,34.6,23.4
Kankan,2005,10,22,23.7,74,31.5,23.2
Kankan,2005,10,23,0,78,32.6,22
Kankan,2005,10,24,0,75,32.5,20.3
Kankan,2005,10,25,0,70,33,21.8
Kankan,2005,10,26,0,70,33.5,22.5
Kankan,2005,10,27,0,68,34,21.6
Kankan,2005,10,28,0,76,33,22
Kankan,2005,10,29,0,67,34,21.5
Kankan,2005,10,30,0,68,34.6,22
Kankan,2005,10,31,0,67,34.6,22.5
Kankan,2005,11,1,0,72,34.5,21.8
Kankan,2005,11,2,0,75,34,21
Kankan,2005,11,3,14.5,73,34,21.6
Kankan,2005,11,4,0,71,33.5,21.5
Kankan,2005,11,5,0,73,32.5,20.5
Kankan,2005,11,6,0,68,32.5,22.5
Kankan,2005,11,7,0,72,34,21.5
Kankan,2005,11,8,0,54,34,18.8
Kankan,2005,11,9,0,51,35,16.5
Kankan,2005,11,10,0,59,34.5,17
Kankan,2005,11,11,0,59,34,19.8
Kankan,2005,11,12,0,61,34,19.5
Kankan,2005,11,13,0,59,35,19.5
Kankan,2005,11,14,0,68,34.5,19.5
Kankan,2005,11,15,0,57,35.5,19
Kankan,2005,11,16,0,58,34.5,18.5
Kankan,2005,11,17,0,61,35.5,17.9
Kankan,2005,11,18,0,68,34.5,19
Kankan,2005,11,19,0,64,34.5,22
Kankan,2005,11,20,0,67,35.5,23
Kankan,2005,11,21,0,60,35.5,22.1
Kankan,2005,11,22,0,65,35.8,21
Kankan,2005,11,23,0,62,35.5,22
Kankan,2005,11,24,0,66,35.5,20.6
Kankan,2005,11,25,0,63,36.5,20.5
Kankan,2005,11,26,0,65,35.6,21.6
Kankan,2005,11,27,0,64,35.5,21.7
Kankan,2005,11,28,0,56,35.5,20.2
Kankan,2005,11,29,0,58,36.5,18.6
Kankan,2005,11,30,0,66,36.6,18.6
Kankan,2005,12,1,0,60,35.5,20
Kankan,2005,12,2,0,51,34.8,19.4
Kankan,2005,12,3,0,57,34.5,20
Kankan,2005,12,4,0,48,36.1,17.8
Kankan,2005,12,5,0,48,36.5,16.5
Kankan,2005,12,6,0,52,35.6,16.5
Kankan,2005,12,7,0,53,35.6,16
Kankan,2005,12,8,0,61,34.5,16.5
Kankan,2005,12,9,0,68,31.5,22
Kankan,2005,12,10,0,63,33,20
Kankan,2005,12,11,0,54,34.5,20
Kankan,2005,12,12,0,51,36,19
Kankan,2005,12,13,0,38,35.5,18.2
Kankan,2005,12,14,0,37,36,17
Kankan,2005,12,15,0,38,34.5,16.6
Kankan,2005,12,16,0,41,35,15.2
Kankan,2005,12,17,0,38,35.5,14.7
Kankan,2005,12,18,0,38,36.5,14.5
Kankan,2005,12,19,0,36,35.5,15
Kankan,2005,12,20,0,38,35,15.5
Kankan,2005,12,21,0,39,35,13.5
Kankan,2005,12,22,0,40,35.5,14.8
Kankan,2005,12,23,0,35,35.5,14.5
Kankan,2005,12,24,0,41,35,15.4
Kankan,2005,12,25,0,38,35.5,14
Kankan,2005,12,26,0,36,35,16.5
Kankan,2005,12,27,0,42,35.5,15
Kankan,2005,12,28,0,40,35,14.4
Kankan,2005,12,29,0,38,35,15.4
Kankan,2005,12,30,0,41,32.5,14.5
Kankan,2005,12,31,0,37,31.4,14
Kankan,2006,1,1,0,41,32.5,13.4
Kankan,2006,1,2,0,43,32.5,14.5
Kankan,2006,1,3,0,43,34.5,14
Kankan,2006,1,4,0,41,34.5,14.5
Kankan,2006,1,5,0,37,34.5,15
Kankan,2006,1,6,0,37,34,14.5
Kankan,2006,1,7,0,37,35,16.2
Kankan,2006,1,8,0,37,32,15.5
Kankan,2006,1,9,0,33,33,16.5
Kankan,2006,1,10,0,37,34.5,18
Kankan,2006,1,11,0,35,34.6,16.5
Kankan,2006,1,12,0,32,35.5,18.5
Kankan,2006,1,13,0,39,35,15.5
Kankan,2006,1,14,0,23,35,15.4
Kankan,2006,1,15,0,23,34.5,14.4
Kankan,2006,1,16,0,35,34,16
Kankan,2006,1,17,0,33,33.5,16
Kankan,2006,1,18,0,25,30.5,16
Kankan,2006,1,19,0,32,30,19.3
Kankan,2006,1,20,0,36,31.8,15.5
Kankan,2006,1,21,0,31,33.5,15.5
Kankan,2006,1,22,0,29,35.5,16.2
Kankan,2006,1,23,0,39,36.5,16.5
Kankan,2006,1,24,0,36,35.5,16.4
Kankan,2006,1,25,0,49,36.3,15.2
Kankan,2006,1,26,0,43,35.7,14.5
Kankan,2006,1,27,0,40,35,16.5
Kankan,2006,1,28,0,55,35.6,16.6
Kankan,2006,1,29,0,48,35.6,19.5
Kankan,2006,1,30,0,50,35.5,17
Kankan,2006,1,31,0,52,36.5,16.6
Kankan,2006,2,1,0,42,36,18.6
Kankan,2006,2,2,0,51,34.5,18
Kankan,2006,2,3,0,39,34.5,20.2
Kankan,2006,2,4,0,35,36.6,17.2
Kankan,2006,2,5,0,39,37.5,15.5
Kankan,2006,2,6,0,37,37.6,17
Kankan,2006,2,7,0,37,37.6,18.2
Kankan,2006,2,8,0,34,36,19.8
Kankan,2006,2,9,0,39,36.5,18.6
Kankan,2006,2,10,0,40,34.5,20.5
Kankan,2006,2,11,0,37,38,18
Kankan,2006,2,12,0,38,34.5,22.3
Kankan,2006,2,13,0,42,37,21.5
Kankan,2006,2,14,0,43,35.7,22
Kankan,2006,2,15,0,53,35.6,24.5
Kankan,2006,2,16,0,64,34,21.6
Kankan,2006,2,17,0,56,32.7,20.5
Kankan,2006,2,18,0,53,32.5,23
Kankan,2006,2,19,0,52,35.5,21.5
Kankan,2006,2,20,0,48,35.7,20
Kankan,2006,2,21,0,48,36.5,19.5
Kankan,2006,2,22,0,44,37.5,20
Kankan,2006,2,23,0,47,36.6,19
Kankan,2006,2,24,0,39,37.5,17.6
Kankan,2006,2,25,0,41,37.5,17.6
Kankan,2006,2,26,0,40,37.7,18.5
Kankan,2006,2,27,0,43,38,18
Kankan,2006,2,28,0,39,38.5,19
Kankan,2006,3,1,0,49,38.5,23
Kankan,2006,3,2,0,44,35.7,20.4
Kankan,2006,3,3,0,41,38,21
Kankan,2006,3,4,0,42,39.5,19
Kankan,2006,3,5,0,41,39.6,20
Kankan,2006,3,6,0,47,39,20
Kankan,2006,3,7,0,40,39,19
Kankan,2006,3,8,0,44,36.5,21.5
Kankan,2006,3,9,0,29,33.6,25.3
Kankan,2006,3,10,0,39,35.7,23.2
Kankan,2006,3,11,0,40,36,25.5
Kankan,2006,3,12,0,48,37.5,23.6
Kankan,2006,3,13,0,43,38,21.5
Kankan,2006,3,14,0,49,38.6,23.5
Kankan,2006,3,15,0,46,39,22
Kankan,2006,3,16,0,59,38.5,25.5
Kankan,2006,3,17,0,52,37.5,23.5
Kankan,2006,3,18,0,52,38.5,24.5
Kankan,2006,3,19,0,53,38,24.5
Kankan,2006,3,20,0,53,38.6,25.5
Kankan,2006,3,21,0,60,37.6,26.5
Kankan,2006,3,22,5.4,54,39.5,26.4
Kankan,2006,3,23,0,70,36,24
Kankan,2006,3,24,0,59,37.5,23.8
Kankan,2006,3,25,0,58,39.2,24
Kankan,2006,3,26,0,60,39.7,25
Kankan,2006,3,27,0,48,40,25.5
Kankan,2006,3,28,0,55,38.5,25.5
Kankan,2006,3,29,0,51,36.5,24.5
Kankan,2006,3,30,0,59,33.5,24
Kankan,2006,3,31,0,34,39.5,22.5
Kankan,2006,4,1,0,75,38,21.5
Kankan,2006,4,2,0,49,39,24.5
Kankan,2006,4,3,0,53,39.5,26.5
Kankan,2006,4,4,0,57,39.5,26.5
Kankan,2006,4,5,0,64,38.6,26.6
Kankan,2006,4,6,8.5,64,37,27.5
Kankan,2006,4,7,0,70,35,22.5
Kankan,2006,4,8,0,56,38.5,24.6
Kankan,2006,4,9,8,66,38,25.5
Kankan,2006,4,10,0,59,37.5,24
Kankan,2006,4,11,0,64,38.6,24
Kankan,2006,4,12,0,51,38.5,25
Kankan,2006,4,13,0,55,39,26
Kankan,2006,4,14,0,60,39.5,25.2
Kankan,2006,4,15,0,59,38,26.5
Kankan,2006,4,16,0.6,61,38.5,26.6
Kankan,2006,4,17,1,51,38.6,24.5
