Station,Year,Month,Day,Rain,RelHum,Tmax,Tmin
Kankan,1980,08,15,0.3,,27.2,19
Kankan,1980,08,16,42.4,,29.5,21.2
Kankan,1980,08,17,14.5,,25,19.5
Kankan,1980,08,18,2.2,,25.5,20.6
Kankan,1980,08,19,0,,29.2,21
Kankan,1980,08,20,0.6,,30.5,22.4
Kankan,1980,08,21,16.3,,25,20
Kankan,1980,08,22,3.6,,29.5,21.2
Kankan,1980,08,23,0,,29.5,22.5
Kankan,1980,08,24,0,,31,21.5
Kankan,1980,08,25,0,,30.2,22.4
Kankan,1980,08,26,13.7,,29,21.5
Kankan,1980,08,27,0.6,,29.5,22.2
Kankan,1980,08,28,3.5,,31,21.4
Kankan,1980,08,29,3.4,,29.2,21.7
Kankan,1980,08,30,9.2,,30.3,20.8
Kankan,1980,08,31,18.9,,29.5,21.6
Kankan,1980,09,01,0.5,,27.5,21.4
Kankan,1980,09,02,5.1,,27.5,21.5
Kankan,1980,09,03,23.3,,29.3,21.2
Kankan,1980,09,04,0,,29.6,21.6
Kankan,1980,09,05,35.7,,31.2,21
Kankan,1980,09,06,20.7,,28.5,21.2
Kankan,1980,09,07,37.5,,29.6,21
Kankan,1980,09,08,5.1,,29.5,21.2
Kankan,1980,09,09,2.2,,29.8,21.5
Kankan,1980,09,10,0,,30.2,21.5
Kankan,1980,09,11,8,,30.2,21.3
Kankan,1980,09,12,9.1,,29.7,21.5
Kankan,1980,09,13,14.6,,26.8,20.9
Kankan,1980,09,14,5.4,,30.5,20.9
Kankan,1980,09,15,3.5,,30.6,21.6
Kankan,1980,09,16,12.1,,32.2,22.5
Kankan,1980,09,17,3,,31.5,22
Kankan,1980,09,18,0,,31.3,21
Kankan,1980,09,19,0,,32.5,23.6
Kankan,1980,09,20,1.9,,32.5,23.8
Kankan,1980,09,21,35.2,,31.5,21
Kankan,1980,09,22,15.7,,26.5,19
Kankan,1980,09,23,0,,30.5,21
Kankan,1980,09,24,2,,31.5,21.3
Kankan,1980,09,25,0.8,,31,20.7
Kankan,1980,09,26,0,,30,22.5
Kankan,1980,09,27,17.1,,32.1,23.7
Kankan,1980,09,28,1.5,,29,19.3
Kankan,1980,09,29,0,,30.5,21
Kankan,1980,09,30,36.6,,31.5,22
Kankan,1980,10,01,0,,32.1,20
Kankan,1980,10,02,0,,29.5,22.1
Kankan,1980,10,03,0,,31.5,21.2
Kankan,1980,10,04,0,,33.5,22
Kankan,1980,10,05,4.1,,33.5,22.5
Kankan,1980,10,06,15.5,,31.2,21.5
Kankan,1980,10,07,0,,30.5,21
Kankan,1980,10,08,0,,32.3,21.5
Kankan,1980,10,09,0,,33,22.4
Kankan,1980,10,10,0,,31,22
Kankan,1980,10,11,0,,33,21.5
Kankan,1980,10,12,0,,32,21
Kankan,1980,10,13,0,,34.3,22.5
Kankan,1980,10,14,0,,33.5,22.5
Kankan,1980,10,15,39.9,,33.5,21.3
Kankan,1980,10,16,0,,32.9,20.4
Kankan,1980,10,17,0,,32.7,23.5
Kankan,1980,10,18,0,,32.7,22
Kankan,1980,10,19,0,,32,22
Kankan,1980,10,20,0,,32.2,21.8
Kankan,1980,10,21,19.4,,33.3,21.8
Kankan,1980,10,22,8.7,,30.3,21.7
Kankan,1980,10,23,16.2,,32,20.3
Kankan,1980,10,24,3,,28.6,20
Kankan,1980,10,25,0,,29.6,21.3
Kankan,1980,10,26,0,,32,21
Kankan,1980,10,27,14.7,,31,22.3
Kankan,1980,10,28,0,,27.5,21.5
Kankan,1980,10,29,0,,32.7,20.5
Kankan,1980,10,30,0,,32.5,22
Kankan,1980,10,31,0,,30,20.8
Kankan,1980,11,01,0.1,,32.8,22.5
Kankan,1980,11,02,0,,31.5,21
Kankan,1980,11,03,0,,30.3,20.5
Kankan,1980,11,04,29.5,,32.5,22.2
Kankan,1980,11,05,0,,29.2,19.9
Kankan,1980,11,06,0,,32.4,21
Kankan,1980,11,07,0,,31,21
Kankan,1980,11,08,0,,32.3,20.3
Kankan,1980,11,09,0,,33.2,20.7
Kankan,1980,11,10,0,,33.5,21.5
Kankan,1980,11,11,0,,33.5,21.5
Kankan,1980,11,12,0,,34.2,20.8
Kankan,1980,11,13,0,,33,21
Kankan,1980,11,14,0,,31.7,21
Kankan,1980,11,15,0,,31.2,20
Kankan,1980,11,16,16.9,,31.5,22
Kankan,1980,11,17,2.6,,28.4,20
Kankan,1980,11,18,0,,29.5,20
Kankan,1980,11,19,0,,31.5,18.6
Kankan,1980,11,20,0,,31.5,17.8
Kankan,1980,11,21,0,,32.5,19
Kankan,1980,11,22,0,,30.5,20
Kankan,1980,11,23,28.9,,30.2,22.3
Kankan,1980,11,24,0,,30,20
Kankan,1980,11,25,0,,31,17.4
Kankan,1980,11,26,0,,31.8,16.3
Kankan,1980,11,27,0,,31.5,17.5
Kankan,1980,11,28,0,,32.4,19.3
Kankan,1980,11,29,0,,32.3,19.4
Kankan,1980,11,30,0,,32.2,21.5
Kankan,1980,12,01,0,,32.5,18
Kankan,1980,12,02,0,,31.5,18
Kankan,1980,12,03,0,,32.6,17
Kankan,1980,12,04,0,,33.3,15.4
Kankan,1980,12,05,0,,33.9,15.2
Kankan,1980,12,06,0,,34.5,14.7
Kankan,1980,12,07,0,,31,16.6
Kankan,1980,12,08,0,,29.6,20.5
Kankan,1980,12,09,0,,31.3,19.5
Kankan,1980,12,10,0,,32.5,19.4
Kankan,1980,12,11,0,,29.8,20.3
Kankan,1980,12,12,0,,31.6,19.8
Kankan,1980,12,13,0,,29,19
Kankan,1980,12,14,0,,29.5,17.8
Kankan,1980,12,15,0,,31,17.4
Kankan,1980,12,16,0,,31.5,16.5
Kankan,1980,12,17,0,,32.4,13.5
Kankan,1980,12,18,0,,31.5,16.6
Kankan,1980,12,19,0,,25.2,15.5
Kankan,1980,12,20,0,,27.8,11.4
Kankan,1980,12,21,0,,30.6,9.9
Kankan,1980,12,22,0,,31,9.7
Kankan,1980,12,23,0,,32.5,12.3
Kankan,1980,12,24,0,,33.2,11.6
Kankan,1980,12,25,0,,32.7,12.7
Kankan,1980,12,26,0,,32,12
Kankan,1980,12,27,0,,31.2,12.2
Kankan,1980,12,28,0,,32.2,14
Kankan,1980,12,29,0,,32.7,15.7
Kankan,1980,12,30,0,,33.5,15
Kankan,1980,12,31,0,,33.2,14.7
Kankan,1981,01,01,0,37,32.5,14
Kankan,1981,01,02,0,28,31.2,15
Kankan,1981,01,03,0,32,31,12
Kankan,1981,01,04,0,34,31,12.2
Kankan,1981,01,05,0,40,32,11.5
Kankan,1981,01,06,0,37,32.5,12.1
Kankan,1981,01,07,0,35,32.5,11.4
Kankan,1981,01,08,0,38,33.2,11.4
Kankan,1981,01,09,0,33,33.6,11.7
Kankan,1981,01,10,0,33,34.5,10.3
Kankan,1981,01,11,0,31,34.5,10.3
Kankan,1981,01,12,0,58,33.2,14.8
Kankan,1981,01,13,0,62,33.6,17.5
Kankan,1981,01,14,0,39,29.5,19
Kankan,1981,01,15,0,29,33,15.8
Kankan,1981,01,16,0,32,31.2,14.5
Kankan,1981,01,17,0,32,32.5,13.2
Kankan,1981,01,18,0,31,32.5,11
Kankan,1981,01,19,0,27,35,10.5
Kankan,1981,01,20,0,38,33.2,11
Kankan,1981,01,21,0,33,35.8,14.2
Kankan,1981,01,22,0,32,36,11.9
Kankan,1981,01,23,0,36,35,12.3
Kankan,1981,01,24,0,32,34,14.2
Kankan,1981,01,25,0,35,31.7,14.3
Kankan,1981,01,26,0,27,32.5,14.2
Kankan,1981,01,27,0,28,30.5,16.4
Kankan,1981,01,28,0,29,29,17.4
Kankan,1981,01,29,0,23,33,17.5
Kankan,1981,01,30,0,30,35,14.2
Kankan,1981,01,31,0,33,35.5,14
Kankan,1981,02,01,0,29,36.2,14.4
Kankan,1981,02,02,0,33,35.6,14.6
Kankan,1981,02,03,0,40,35,17.2
Kankan,1981,02,04,0,37,35.3,22
Kankan,1981,02,05,0,46,35,21.1
Kankan,1981,02,06,0,42,33.8,20.7
Kankan,1981,02,07,0,28,37,20
Kankan,1981,02,08,0,30,37.3,19
Kankan,1981,02,09,0,40,35.5,21.4
Kankan,1981,02,10,0,39,36.5,24.7
Kankan,1981,02,11,0,24,35.5,18.2
Kankan,1981,02,12,0,34,36.5,16.7
Kankan,1981,02,13,0,49,32.5,22.4
Kankan,1981,02,14,0,54,34.6,24.4
Kankan,1981,02,15,0,39,36,25.5
Kankan,1981,02,16,0,32,36,22
Kankan,1981,02,17,0,26,37.2,23
Kankan,1981,02,18,0,32,37.7,20.5
Kankan,1981,02,19,0,31,36.6,19.5
Kankan,1981,02,20,0,43,37.7,24.2
Kankan,1981,02,21,0,40,37.2,24.5
Kankan,1981,02,22,0,17,35.5,20.1
Kankan,1981,02,23,0,23,36.6,16
Kankan,1981,02,24,0,23,36.6,18.5
Kankan,1981,02,25,0,23,38.2,16
Kankan,1981,02,26,0,22,38,19
Kankan,1981,02,27,0,21,38,20
Kankan,1981,02,28,0,34,38,19
Kankan,1981,03,01,0,39,38,21.5
Kankan,1981,03,02,0,41,38.3,23.4
Kankan,1981,03,03,0,38,38.5,25
Kankan,1981,03,04,0,43,27.5,23.5
Kankan,1981,03,05,0,40,38.2,24.8
Kankan,1981,03,06,0,47,36.6,24.5
Kankan,1981,03,07,0,48,36.2,25.7
Kankan,1981,03,08,0,38,38.2,24.6
Kankan,1981,03,09,0,37,37.5,23.5
Kankan,1981,03,10,0,40,38,23.3
Kankan,1981,03,11,0,34,37.6,25
Kankan,1981,03,12,0,37,37.5,24.6
Kankan,1981,03,13,0,39,25.4,23.4
Kankan,1981,03,14,6.2,47,35,24.5
Kankan,1981,03,15,0,51,34.5,23
Kankan,1981,03,16,0,58,34.5,23.5
Kankan,1981,03,17,0,47,37,22.2
Kankan,1981,03,18,0,35,38,23.4
Kankan,1981,03,19,0,34,37,24.5
Kankan,1981,03,20,13,47,35.2,25
Kankan,1981,03,21,0,73,28.2,22.4
Kankan,1981,03,22,0,43,36,22
Kankan,1981,03,23,0,26,36.6,23.5
Kankan,1981,03,24,0,34,38.2,20.9
Kankan,1981,03,25,0,39,38,24
Kankan,1981,03,26,0,37,37.5,25.2
Kankan,1981,03,27,0,40,38.5,24.2
Kankan,1981,03,28,0,31,39.2,24.4
Kankan,1981,03,29,0,52,34.2,25
Kankan,1981,03,30,2.9,46,36,24.6
Kankan,1981,03,31,0,45,36,23.5
Kankan,1981,04,01,0,41,35.6,24.5
Kankan,1981,04,02,0,50,36.2,24.2
Kankan,1981,04,03,0.6,50,37,24.2
Kankan,1981,04,04,0.8,61,33.1,24
Kankan,1981,04,05,0,73,37.5,25
Kankan,1981,04,06,1.5,61,36,26
Kankan,1981,04,07,0,57,36.5,23.5
Kankan,1981,04,08,0,60,35.3,24.6
Kankan,1981,04,09,0,53,36.5,22
Kankan,1981,04,10,0,54,36.2,26
Kankan,1981,04,11,0,55,37,25.6
Kankan,1981,04,12,0,55,35.5,25.8
Kankan,1981,04,13,3,69,36.5,23.2
Kankan,1981,04,14,0,58,36.5,25.2
Kankan,1981,04,15,0.4,60,33.5,25.5
Kankan,1981,04,16,0,55,36.3,21.5
Kankan,1981,04,17,0,56,34.6,25
Kankan,1981,04,18,67.7,75,36.2,25
Kankan,1981,04,19,0,69,33.5,21.3
Kankan,1981,04,20,0,55,35,25
Kankan,1981,04,21,67,58,35.2,24.8
Kankan,1981,04,22,0,77,33.5,21.2
Kankan,1981,04,23,0,73,33.5,25
Kankan,1981,04,24,0,65,32.5,23
Kankan,1981,04,25,0,58,34.6,22.8
Kankan,1981,04,26,0,53,36,25
Kankan,1981,04,27,0,65,34.5,25.5
Kankan,1981,04,28,42.1,64,34,25.5
Kankan,1981,04,29,0,74,29,23
Kankan,1981,04,30,0,70,33,23.3
Kankan,1981,05,01,0,73,32,24.5
Kankan,1981,05,02,0,63,33,24.6
Kankan,1981,05,03,19.5,71,33,24
Kankan,1981,05,04,7.9,77,33,22.2
Kankan,1981,05,05,0,80,29.5,21
Kankan,1981,05,06,0,70,33.6,23.5
Kankan,1981,05,07,35.4,71,33.6,24.6
Kankan,1981,05,08,3.8,81,30,20
Kankan,1981,05,09,0,68,34,23.4
Kankan,1981,05,10,0,64,32.5,22.2
Kankan,1981,05,11,4.4,83,27.4,21.3
Kankan,1981,05,12,0,71,32.2,22.2
Kankan,1981,05,13,2.5,72,32,22.6
Kankan,1981,05,14,0,72,32.5,21.2
Kankan,1981,05,15,5.1,66,34.7,24.4
Kankan,1981,05,16,2.9,66,33.2,22.2
Kankan,1981,05,17,0,77,30.8,21.6
Kankan,1981,05,18,0,72,33.5,23.5
Kankan,1981,05,19,39,75,32.5,24.2
Kankan,1981,05,20,0,75,33,21
Kankan,1981,05,21,0,71,32.5,24.5
Kankan,1981,05,22,40.2,69,33.4,24
Kankan,1981,05,23,3,76,30.8,20.5
Kankan,1981,05,24,2.1,69,33,24
Kankan,1981,05,25,0,74,31.5,24
Kankan,1981,05,26,0,72,31,22
Kankan,1981,05,27,3,73,32,24.9
Kankan,1981,05,28,0,70,31,20.5
Kankan,1981,05,29,0,67,,24.2
Kankan,1981,05,30,29.2,66,,22.5
Kankan,1981,05,31,2,84,,20
Kankan,1981,06,01,0,65,,20.9
Kankan,1981,06,02,0,69,,22.5
Kankan,1981,06,03,0,68,,24.2
Kankan,1981,06,04,0,68,,24.8
Kankan,1981,06,05,0,63,,23.2
Kankan,1981,06,06,0,65,,24.5
Kankan,1981,06,07,29.1,67,,23
Kankan,1981,06,08,0,72,,21
Kankan,1981,06,09,0,72,,22.2
Kankan,1981,06,10,1.5,84,,24.3
Kankan,1981,06,11,0.2,59,,21
Kankan,1981,06,12,26.5,87,,20
Kankan,1981,06,13,0,71,,20
Kankan,1981,06,14,0,69,,23.5
Kankan,1981,06,15,30.4,73,,23
Kankan,1981,06,16,0,86,,21.5
Kankan,1981,06,17,16.9,74,,20
Kankan,1981,06,18,0,77,,21
Kankan,1981,06,19,26.6,75,,22.3
Kankan,1981,06,20,0,74,,21
Kankan,1981,06,21,2.7,81,,22.8
Kankan,1981,06,22,0,77,,22.5
Kankan,1981,06,23,37,72,,22.5
Kankan,1981,06,24,22.3,83,,19
Kankan,1981,06,25,48,74,,21.8
Kankan,1981,06,26,0,81,,21.1
Kankan,1981,06,27,67.1,87,,21.5
Kankan,1981,06,28,0,83,,22
Kankan,1981,06,29,1.8,78,,21
Kankan,1981,06,30,0.4,78,,21
Kankan,1981,07,01,0,76,,22.5
Kankan,1981,07,02,84.4,75,,21.6
Kankan,1981,07,03,1.4,80,,21.3
Kankan,1981,07,04,0,75,,21.5
Kankan,1981,07,05,31.9,77,,21
Kankan,1981,07,06,0,81,,20
Kankan,1981,07,07,2.2,73,,21.5
Kankan,1981,07,08,0,88,,21.5
Kankan,1981,07,09,9.4,91,,20
Kankan,1981,07,10,20.6,79,,20.5
Kankan,1981,07,11,16.2,86,,18.4
Kankan,1981,07,12,2.2,74,,19.5
Kankan,1981,07,13,0,83,,22
Kankan,1981,07,14,12.4,84,,21.9
Kankan,1981,07,15,0,83,,21
Kankan,1981,07,16,0,78,,21.2
Kankan,1981,07,17,39,75,,22.5
Kankan,1981,07,18,0.6,91,,18.5
Kankan,1981,07,19,0,82,,20.8
Kankan,1981,07,20,33.6,75,,22.5
Kankan,1981,07,21,0.1,83,,20
Kankan,1981,07,22,0,74,,21
Kankan,1981,07,23,44.6,77,,20.5
Kankan,1981,07,24,0.4,88,,21
Kankan,1981,07,25,51.1,77,,21
Kankan,1981,07,26,0.5,84,,20.5
Kankan,1981,07,27,0,77,,21.5
Kankan,1981,07,28,0.4,73,,22
Kankan,1981,07,29,4.1,81,,22
Kankan,1981,07,30,0.8,85,,21
Kankan,1981,07,31,0,77,,21.8
Kankan,1981,08,01,1.7,74,,22
Kankan,1981,08,02,20.8,90,,20.8
Kankan,1981,08,03,16.1,83,,22.7
Kankan,1981,08,04,0.8,87,,21.5
Kankan,1981,08,05,0,82,,22.8
Kankan,1981,08,06,14.1,77,,21
Kankan,1981,08,07,0,81,,22.5
Kankan,1981,08,08,0,78,,22
Kankan,1981,08,09,3,76,,21.5
Kankan,1981,08,10,10.4,76,,22
Kankan,1981,08,11,0,84,,21.5
Kankan,1981,08,12,0,78,,21
Kankan,1981,08,13,34.3,76,,20.5
Kankan,1981,08,14,31.2,82,,20
Kankan,1981,08,15,0,83,,21
Kankan,1981,08,16,0,76,,23
Kankan,1981,08,17,14.1,87,,22
Kankan,1981,08,18,0.5,84,,19.7
Kankan,1981,08,19,20,87,,19.9
Kankan,1981,08,20,12.5,77,,19.6
Kankan,1981,08,21,1.6,76,,20
Kankan,1981,08,22,0,74,,21
Kankan,1981,08,23,0,85,,22
Kankan,1981,08,24,28.4,70,,22
Kankan,1981,08,25,24.7,85,,19
Kankan,1981,08,26,19.6,85,,19.9
Kankan,1981,08,27,58.2,79,,22
Kankan,1981,08,28,0.9,94,,20.5
Kankan,1981,08,29,5,81,,21
Kankan,1981,08,30,2.9,81,,19
Kankan,1981,08,31,0.4,84,,22
Kankan,1981,09,01,13.1,77,,21
Kankan,1981,09,02,0,79,,20.5
Kankan,1981,09,03,0,70,,20.5
Kankan,1981,09,04,5.3,88,,19.5
Kankan,1981,09,05,0.3,83,,20.8
Kankan,1981,09,06,51.4,77,,21
Kankan,1981,09,07,0,84,,19.5
Kankan,1981,09,08,17.5,75,,21.4
Kankan,1981,09,09,0,79,,18.5
Kankan,1981,09,10,0.9,79,,20.2
Kankan,1981,09,11,0.5,83,,21.3
Kankan,1981,09,12,12.2,88,,19.7
Kankan,1981,09,13,4,75,,21
Kankan,1981,09,14,5.1,78,,21
Kankan,1981,09,15,0,79,,20.6
Kankan,1981,09,16,5.4,81,,22
Kankan,1981,09,17,2.3,80,,21.5
Kankan,1981,09,18,15.7,86,,20
Kankan,1981,09,19,0,79,,17.6
Kankan,1981,09,20,19.6,76,,21.2
Kankan,1981,09,21,5.2,80,,20.5
Kankan,1981,09,22,0,82,,21
Kankan,1981,09,23,15.3,77,,21.5
Kankan,1981,09,24,0,81,,20
Kankan,1981,09,25,19,82,,22
Kankan,1981,09,26,0,84,,22
Kankan,1981,09,27,13.3,80,,22
Kankan,1981,09,28,4.1,74,,19.4
Kankan,1981,09,29,2.9,77,,19
Kankan,1981,09,30,1.7,74,,21.5
Kankan,1981,10,01,0,73,,21.2
Kankan,1981,10,02,0,69,,21
Kankan,1981,10,03,0,72,,22.5
Kankan,1981,10,04,20.7,78,,22.5
Kankan,1981,10,05,21.5,77,,21
Kankan,1981,10,06,3.5,74,,20.5
Kankan,1981,10,07,0,68,,21
Kankan,1981,10,08,1.8,71,,23
Kankan,1981,10,09,0,74,,21
Kankan,1981,10,10,0.5,83,,22.2
Kankan,1981,10,11,19.3,72,,21.3
Kankan,1981,10,12,0,78,,21
Kankan,1981,10,13,2.4,78,,22
Kankan,1981,10,14,0,78,,21.2
Kankan,1981,10,15,0,72,,21.5
Kankan,1981,10,16,14.7,71,,21.2
Kankan,1981,10,17,0,80,,20.4
Kankan,1981,10,18,0,74,,23
Kankan,1981,10,19,0,72,,21.5
Kankan,1981,10,20,0,72,,22
Kankan,1981,10,21,5.3,71,,22.3
Kankan,1981,10,22,5,72,,21
Kankan,1981,10,23,1.1,78,,20.5
Kankan,1981,10,24,0,69,,21.2
Kankan,1981,10,25,0,76,,22
Kankan,1981,10,26,0,77,,22.5
Kankan,1981,10,27,0,71,,22.5
Kankan,1981,10,28,0,86,,22.5
Kankan,1981,10,29,0,73,,22
Kankan,1981,10,30,0,68,,22.3
Kankan,1981,10,31,0,66,,20.1
Kankan,1981,11,01,0,64,,20.2
Kankan,1981,11,02,0,66,,21
Kankan,1981,11,03,0,67,,22.5
Kankan,1981,11,04,0,68,,21.2
Kankan,1981,11,05,0,70,,22.2
Kankan,1981,11,06,0,67,,21.1
Kankan,1981,11,07,0,63,,19.4
Kankan,1981,11,08,0,54,,16.5
Kankan,1981,11,09,0,46,,18
Kankan,1981,11,10,0,54,,18.5
Kankan,1981,11,11,0,54,,18
Kankan,1981,11,12,0,55,,16.5
Kankan,1981,11,13,0,71,,19
Kankan,1981,11,14,0,71,,19
Kankan,1981,11,15,0,64,,18.2
Kankan,1981,11,16,0,66,,18.5
Kankan,1981,11,17,0,57,,20
Kankan,1981,11,18,0,51,,17
Kankan,1981,11,19,0,63,,16.5
Kankan,1981,11,20,0,67,,17.8
Kankan,1981,11,21,0,66,,20
Kankan,1981,11,22,0,53,,20.4
Kankan,1981,11,23,0,47,,17
Kankan,1981,11,24,0,46,,13.4
Kankan,1981,11,25,0,44,,13
Kankan,1981,11,26,0,47,,14
Kankan,1981,11,27,0,49,,16.2
Kankan,1981,11,28,0,44,,16.5
Kankan,1981,11,29,0,49,,15
Kankan,1981,11,30,0,55,,14.5
Kankan,1981,12,01,0,57,,18
Kankan,1981,12,02,0,56,,18
Kankan,1981,12,03,0,44,,18
Kankan,1981,12,04,0,41,,13
Kankan,1981,12,05,0,45,,12.2
Kankan,1981,12,06,0,47,,12.5
Kankan,1981,12,07,0,50,,12.2
Kankan,1981,12,08,0,45,,11.5
Kankan,1981,12,09,0,43,,14
Kankan,1981,12,10,0,40,,12.5
Kankan,1981,12,11,0,42,,13.2
Kankan,1981,12,12,0,44,,13
Kankan,1981,12,13,0,41,,12.2
Kankan,1981,12,14,0,40,,14
Kankan,1981,12,15,0,37,,13
Kankan,1981,12,16,0,38,,13.4
Kankan,1981,12,17,0,43,,12.2
Kankan,1981,12,18,0,38,,12.5
Kankan,1981,12,19,0,39,,12
Kankan,1981,12,20,0,36,,12
Kankan,1981,12,21,0,35,,14
Kankan,1981,12,22,0,37,,11.3
Kankan,1981,12,23,0,36,,12
Kankan,1981,12,24,0,33,,12.6
Kankan,1981,12,25,0,34,,13
Kankan,1981,12,26,0,35,,13
Kankan,1981,12,27,0,35,,13.2
Kankan,1981,12,28,0,38,,12.4
Kankan,1981,12,29,0,47,,14
Kankan,1981,12,30,0,34,,13.5
Kankan,1981,12,31,0,33,,16
Kankan,1982,01,01,0,42,,15.6
Kankan,1982,01,02,0,35,,14.5
Kankan,1982,01,03,0,33,,12.6
Kankan,1982,01,04,0,35,,13
Kankan,1982,01,05,0,32,,11.5
Kankan,1982,01,06,0,32,,12
Kankan,1982,01,07,0,32,,9.5
Kankan,1982,01,08,0,30,,10.2
Kankan,1982,01,09,0,32,,10.4
Kankan,1982,01,10,0,38,,11
Kankan,1982,01,11,0,37,,9.5
Kankan,1982,01,12,0,35,,10.2
Kankan,1982,01,13,0,44,,15
Kankan,1982,01,14,0,38,,17
Kankan,1982,01,15,0,34,,13
Kankan,1982,01,16,0,29,,13.2
Kankan,1982,01,17,0,33,,11.4
Kankan,1982,01,18,0,33,,14.5
Kankan,1982,01,19,0,34,,13
Kankan,1982,01,20,0,27,,16
Kankan,1982,01,21,0,28,,12.8
Kankan,1982,01,22,0,28,,14
Kankan,1982,01,23,0,28,,12.6
Kankan,1982,01,24,0,24,,12
Kankan,1982,01,25,0,28,,12
Kankan,1982,01,26,0,36,,10.5
Kankan,1982,01,27,0,26,,13
Kankan,1982,01,28,0,26,,13
Kankan,1982,01,29,0,28,,14
Kankan,1982,01,30,0,34,,14
Kankan,1982,01,31,0,25,,12
Kankan,1982,02,01,0,30,,13.5
Kankan,1982,02,02,0,24,,13.5
Kankan,1982,02,03,0,42,,15.5
Kankan,1982,02,04,0,31,,19.4
Kankan,1982,02,05,0,24,,22.5
Kankan,1982,02,06,0,30,,19.4
Kankan,1982,02,07,0,35,,16
Kankan,1982,02,08,0,36,,16.8
Kankan,1982,02,09,0,36,,20.5
Kankan,1982,02,10,0.5,53,,21.5
Kankan,1982,02,11,0.5,60,,23
Kankan,1982,02,12,0.7,50,,21.3
Kankan,1982,02,13,0,37,,22.5
Kankan,1982,02,14,0,27,,20.5
Kankan,1982,02,15,0,28,,22
Kankan,1982,02,16,0,33,,22
Kankan,1982,02,17,0,27,,20.5
Kankan,1982,02,18,0,25,,20.3
Kankan,1982,02,19,0,26,,22.2
Kankan,1982,02,20,0,32,,22.5
Kankan,1982,02,21,0,22,,21.5
Kankan,1982,02,22,0,20,,19
Kankan,1982,02,23,0,28,,18.2
Kankan,1982,02,24,0,21,,20.3
Kankan,1982,02,25,0,24,,20.5
Kankan,1982,02,26,0,20,,21.5
Kankan,1982,02,27,0,23,,18.5
Kankan,1982,02,28,0,31,,22
Kankan,1982,03,01,0,26,,19.6
Kankan,1982,03,02,0,22,,19
Kankan,1982,03,03,0,26,,16
Kankan,1982,03,04,0,19,,19.8
Kankan,1982,03,05,0,23,,20.2
Kankan,1982,03,06,0,22,,19.5
Kankan,1982,03,07,0,32,,19.5
